gem_id,url_name,hero,card,copies
69118899,pro-tour-singapore-2025,"Verdance, Thorn of the Rose",Fyendal's Spring Tunic,1
69118899,pro-tour-singapore-2025,"Verdance, Thorn of the Rose",Gravekeeping,0
69118899,pro-tour-singapore-2025,"Verdance, Thorn of the Rose",Healing Potion,0
69118899,pro-tour-singapore-2025,"Verdance, Thorn of the Rose",Heart of Fyendal,0
69118899,pro-tour-singapore-2025,"Verdance, Thorn of the Rose",Heartbeat of Candlehold,3
69118899,pro-tour-singapore-2025,"Verdance, Thorn of the Rose",Knick Knack Bric-a-brac,0
69118899,pro-tour-singapore-2025,"Verdance, Thorn of the Rose",Mental Block,3
69118899,pro-tour-singapore-2025,"Verdance, Thorn of the Rose",Metacarpus Node,1
69118899,pro-tour-singapore-2025,"Verdance, Thorn of the Rose",Mind Warp,0
69118899,pro-tour-singapore-2025,"Verdance, Thorn of the Rose",Nourishing Emptiness,0
69118899,pro-tour-singapore-2025,"Verdance, Thorn of the Rose",Outed,0
69118899,pro-tour-singapore-2025,"Verdance, Thorn of the Rose",Overflow the Aetherwell,0
69118899,pro-tour-singapore-2025,"Verdance, Thorn of the Rose",Overload,0
69118899,pro-tour-singapore-2025,"Verdance, Thorn of the Rose",Photon Splicing,0
69118899,pro-tour-singapore-2025,"Verdance, Thorn of the Rose",Plow Under,3
69118899,pro-tour-singapore-2025,"Verdance, Thorn of the Rose",Plume of Evergrowth,1
69118899,pro-tour-singapore-2025,"Verdance, Thorn of the Rose",Pop the Bubble,0
69118899,pro-tour-singapore-2025,"Verdance, Thorn of the Rose",Pounamu Amulet,0
69118899,pro-tour-singapore-2025,"Verdance, Thorn of the Rose",Pulsing Aether||Life,3
69118899,pro-tour-singapore-2025,"Verdance, Thorn of the Rose",Rampant Growth||Life,3
69118899,pro-tour-singapore-2025,"Verdance, Thorn of the Rose",Rewind,0
69118899,pro-tour-singapore-2025,"Verdance, Thorn of the Rose",Ring of Roses,1
69118899,pro-tour-singapore-2025,"Verdance, Thorn of the Rose",Rootbound Carapace,3
69118899,pro-tour-singapore-2025,"Verdance, Thorn of the Rose",Rowdy Locals,0
69118899,pro-tour-singapore-2025,"Verdance, Thorn of the Rose",Ruby Amulet,1
69118899,pro-tour-singapore-2025,"Verdance, Thorn of the Rose",Scar for a Scar,0
69118899,pro-tour-singapore-2025,"Verdance, Thorn of the Rose",Scour,3
69118899,pro-tour-singapore-2025,"Verdance, Thorn of the Rose",Seeds of Tomorrow,0
69118899,pro-tour-singapore-2025,"Verdance, Thorn of the Rose",Shelter from the Storm,2
69118899,pro-tour-singapore-2025,"Verdance, Thorn of the Rose",Sigil of Solace,0
69118899,pro-tour-singapore-2025,"Verdance, Thorn of the Rose",Singe,1
69118899,pro-tour-singapore-2025,"Verdance, Thorn of the Rose",Sink Below,3
69118899,pro-tour-singapore-2025,"Verdance, Thorn of the Rose",Snag,0
69118899,pro-tour-singapore-2025,"Verdance, Thorn of the Rose",Snapback,0
69118899,pro-tour-singapore-2025,"Verdance, Thorn of the Rose",Snatch,0
69118899,pro-tour-singapore-2025,"Verdance, Thorn of the Rose",Sow Tomorrow,0
69118899,pro-tour-singapore-2025,"Verdance, Thorn of the Rose",Stonewall Gauntlet,1
69118899,pro-tour-singapore-2025,"Verdance, Thorn of the Rose",Storm Striders,1
69118899,pro-tour-singapore-2025,"Verdance, Thorn of the Rose",Summer's Fall,0
69118899,pro-tour-singapore-2025,"Verdance, Thorn of the Rose",Summerwood Shelter,0
69118899,pro-tour-singapore-2025,"Verdance, Thorn of the Rose",Surgent Aethertide,0
69118899,pro-tour-singapore-2025,"Verdance, Thorn of the Rose","Talishar, the Lost Prince",0
69118899,pro-tour-singapore-2025,"Verdance, Thorn of the Rose",The Weakest Link,0
69118899,pro-tour-singapore-2025,"Verdance, Thorn of the Rose",Waning Moon,1
69118899,pro-tour-singapore-2025,"Verdance, Thorn of the Rose",Warmonger's Diplomacy,3
69118899,pro-tour-singapore-2025,"Verdance, Thorn of the Rose",Well Grounded,1
99349528,pro-tour-singapore-2025,"Oscilio, Constella Intelligence",Aether Bindings of the Third Age,1
99349528,pro-tour-singapore-2025,"Oscilio, Constella Intelligence",Battlefront Bastion,0
99349528,pro-tour-singapore-2025,"Oscilio, Constella Intelligence",Blast to Oblivion,3
99349528,pro-tour-singapore-2025,"Oscilio, Constella Intelligence",Blast to Oblivion,3
99349528,pro-tour-singapore-2025,"Oscilio, Constella Intelligence",Blink,3
99349528,pro-tour-singapore-2025,"Oscilio, Constella Intelligence",Burn Bare,2
99349528,pro-tour-singapore-2025,"Oscilio, Constella Intelligence",Calming Breeze,2
99349528,pro-tour-singapore-2025,"Oscilio, Constella Intelligence",Cap of Quick Thinking,1
99349528,pro-tour-singapore-2025,"Oscilio, Constella Intelligence",Channel Lightning Valley,3
99349528,pro-tour-singapore-2025,"Oscilio, Constella Intelligence",Comet Storm||Shock,3
99349528,pro-tour-singapore-2025,"Oscilio, Constella Intelligence",Command and Conquer,2
99349528,pro-tour-singapore-2025,"Oscilio, Constella Intelligence",Consign to Cosmos||Shock,3
99349528,pro-tour-singapore-2025,"Oscilio, Constella Intelligence",Current Funnel,3
99349528,pro-tour-singapore-2025,"Oscilio, Constella Intelligence",Destructive Aethertide,0
99349528,pro-tour-singapore-2025,"Oscilio, Constella Intelligence",Eclectic Magnetism,2
99349528,pro-tour-singapore-2025,"Oscilio, Constella Intelligence",Electromagnetic Somersault,3
99349528,pro-tour-singapore-2025,"Oscilio, Constella Intelligence",Electrostatic Discharge,3
99349528,pro-tour-singapore-2025,"Oscilio, Constella Intelligence",Enlightened Strike,0
99349528,pro-tour-singapore-2025,"Oscilio, Constella Intelligence",Etchings of Arcana,3
99349528,pro-tour-singapore-2025,"Oscilio, Constella Intelligence",Flash of Brilliance,1
99349528,pro-tour-singapore-2025,"Oscilio, Constella Intelligence",Flittering Charge,3
99349528,pro-tour-singapore-2025,"Oscilio, Constella Intelligence",Fry,3
99349528,pro-tour-singapore-2025,"Oscilio, Constella Intelligence",Fyendal's Spring Tunic,1
99349528,pro-tour-singapore-2025,"Oscilio, Constella Intelligence",Glyph Overlay,1
99349528,pro-tour-singapore-2025,"Oscilio, Constella Intelligence",Gone in a Flash,3
99349528,pro-tour-singapore-2025,"Oscilio, Constella Intelligence",High Voltage,0
99349528,pro-tour-singapore-2025,"Oscilio, Constella Intelligence",Lightning Greaves,1
99349528,pro-tour-singapore-2025,"Oscilio, Constella Intelligence",Lightning Press,3
99349528,pro-tour-singapore-2025,"Oscilio, Constella Intelligence",Mind Warp,3
99349528,pro-tour-singapore-2025,"Oscilio, Constella Intelligence",Nullrune Hood,0
99349528,pro-tour-singapore-2025,"Oscilio, Constella Intelligence",Null||Shock,2
99349528,pro-tour-singapore-2025,"Oscilio, Constella Intelligence",Old Knocker,1
99349528,pro-tour-singapore-2025,"Oscilio, Constella Intelligence",Shelter from the Storm,0
99349528,pro-tour-singapore-2025,"Oscilio, Constella Intelligence",Shock Charmers,1
99349528,pro-tour-singapore-2025,"Oscilio, Constella Intelligence",Sigil of Aether,1
99349528,pro-tour-singapore-2025,"Oscilio, Constella Intelligence",Sigil of Brilliance,3
99349528,pro-tour-singapore-2025,"Oscilio, Constella Intelligence",Sigil of Conductivity,3
99349528,pro-tour-singapore-2025,"Oscilio, Constella Intelligence",Sigil of Lightning,3
99349528,pro-tour-singapore-2025,"Oscilio, Constella Intelligence",Sigil of Solace,3
99349528,pro-tour-singapore-2025,"Oscilio, Constella Intelligence",Sink Below,3
99349528,pro-tour-singapore-2025,"Oscilio, Constella Intelligence",Snag,0
99349528,pro-tour-singapore-2025,"Oscilio, Constella Intelligence",Spell Fray Tiara,0
99349528,pro-tour-singapore-2025,"Oscilio, Constella Intelligence","Volzar, the Lightning Rod",1
65489873,calling-auckland-classic-constructed,"Gravy Bones, Shipwrecked Looter","Anka, Drag Under",2
65489873,calling-auckland-classic-constructed,"Gravy Bones, Shipwrecked Looter",Arcane Compliance,0
65489873,calling-auckland-classic-constructed,"Gravy Bones, Shipwrecked Looter",Arcanite Fortress,0
65489873,calling-auckland-classic-constructed,"Gravy Bones, Shipwrecked Looter",Avast Ye!,3
65489873,calling-auckland-classic-constructed,"Gravy Bones, Shipwrecked Looter",Back Alley Breakline,1
65489873,calling-auckland-classic-constructed,"Gravy Bones, Shipwrecked Looter",Balance of Justice,1
65489873,calling-auckland-classic-constructed,"Gravy Bones, Shipwrecked Looter",Base of the Mountain,0
65489873,calling-auckland-classic-constructed,"Gravy Bones, Shipwrecked Looter",Blanch,1
65489873,calling-auckland-classic-constructed,"Gravy Bones, Shipwrecked Looter",Blood in the Water,2
65489873,calling-auckland-classic-constructed,"Gravy Bones, Shipwrecked Looter",Call to the Grave,3
65489873,calling-auckland-classic-constructed,"Gravy Bones, Shipwrecked Looter",Chart the High Seas,3
65489873,calling-auckland-classic-constructed,"Gravy Bones, Shipwrecked Looter","Chum, Friendly First Mate",3
65489873,calling-auckland-classic-constructed,"Gravy Bones, Shipwrecked Looter",Command and Conquer,0
65489873,calling-auckland-classic-constructed,"Gravy Bones, Shipwrecked Looter",Compass of Sunken Depths,1
65489873,calling-auckland-classic-constructed,"Gravy Bones, Shipwrecked Looter",Conqueror of the High Seas,3
65489873,calling-auckland-classic-constructed,"Gravy Bones, Shipwrecked Looter",Crown of Dominion,1
65489873,calling-auckland-classic-constructed,"Gravy Bones, Shipwrecked Looter",Crown of Providence,0
65489873,calling-auckland-classic-constructed,"Gravy Bones, Shipwrecked Looter","Cutty Shark, Quick Clip",0
65489873,calling-auckland-classic-constructed,"Gravy Bones, Shipwrecked Looter",Dead Threads,1
65489873,calling-auckland-classic-constructed,"Gravy Bones, Shipwrecked Looter",Diamond Amulet,0
65489873,calling-auckland-classic-constructed,"Gravy Bones, Shipwrecked Looter",Eye of Ophidia,1
65489873,calling-auckland-classic-constructed,"Gravy Bones, Shipwrecked Looter",Fearless Confrontation,2
65489873,calling-auckland-classic-constructed,"Gravy Bones, Shipwrecked Looter",Fiddler's Green,1
65489873,calling-auckland-classic-constructed,"Gravy Bones, Shipwrecked Looter",Flying High,0
65489873,calling-auckland-classic-constructed,"Gravy Bones, Shipwrecked Looter",Give No Quarter,1
65489873,calling-auckland-classic-constructed,"Gravy Bones, Shipwrecked Looter",Gold-Baited Hook,1
65489873,calling-auckland-classic-constructed,"Gravy Bones, Shipwrecked Looter",Golden Tipple,3
65489873,calling-auckland-classic-constructed,"Gravy Bones, Shipwrecked Looter",Golden Tipple,3
65489873,calling-auckland-classic-constructed,"Gravy Bones, Shipwrecked Looter",Golden Tipple,3
65489873,calling-auckland-classic-constructed,"Gravy Bones, Shipwrecked Looter",Jittery Bones,1
65489873,calling-auckland-classic-constructed,"Gravy Bones, Shipwrecked Looter",Last Ditch Effort,0
65489873,calling-auckland-classic-constructed,"Gravy Bones, Shipwrecked Looter","Limpit, Hop-a-long",1
65489873,calling-auckland-classic-constructed,"Gravy Bones, Shipwrecked Looter",Loot the Hold,1
65489873,calling-auckland-classic-constructed,"Gravy Bones, Shipwrecked Looter",Mage Master Boots,1
65489873,calling-auckland-classic-constructed,"Gravy Bones, Shipwrecked Looter",Murderous Rabble,3
65489873,calling-auckland-classic-constructed,"Gravy Bones, Shipwrecked Looter",Nullrune Boots,0
65489873,calling-auckland-classic-constructed,"Gravy Bones, Shipwrecked Looter",Nullrune Gloves,0
65489873,calling-auckland-classic-constructed,"Gravy Bones, Shipwrecked Looter",Nullrune Hood,1
65489873,calling-auckland-classic-constructed,"Gravy Bones, Shipwrecked Looter",Nullrune Robe,0
65489873,calling-auckland-classic-constructed,"Gravy Bones, Shipwrecked Looter","Oysten, Heart of Gold",1
65489873,calling-auckland-classic-constructed,"Gravy Bones, Shipwrecked Looter",Pearl Amulet,0
65489873,calling-auckland-classic-constructed,"Gravy Bones, Shipwrecked Looter",Platinum Amulet,0
65489873,calling-auckland-classic-constructed,"Gravy Bones, Shipwrecked Looter",Portside Exchange,3
65489873,calling-auckland-classic-constructed,"Gravy Bones, Shipwrecked Looter",Prismatic Leyline,1
65489873,calling-auckland-classic-constructed,"Gravy Bones, Shipwrecked Looter",Quickdodge Flexors,1
65489873,calling-auckland-classic-constructed,"Gravy Bones, Shipwrecked Looter",Remembrance,0
65489873,calling-auckland-classic-constructed,"Gravy Bones, Shipwrecked Looter",Riches of Trōpal-Dhani,0
65489873,calling-auckland-classic-constructed,"Gravy Bones, Shipwrecked Looter",Riggermortis,3
65489873,calling-auckland-classic-constructed,"Gravy Bones, Shipwrecked Looter",Saltwater Swell,2
65489873,calling-auckland-classic-constructed,"Gravy Bones, Shipwrecked Looter",Saltwater Swell,3
65489873,calling-auckland-classic-constructed,"Gravy Bones, Shipwrecked Looter","Sawbones, Dockhand",3
65489873,calling-auckland-classic-constructed,"Gravy Bones, Shipwrecked Looter","Scooba, Salty Sea Dog",2
65489873,calling-auckland-classic-constructed,"Gravy Bones, Shipwrecked Looter",Sea Floor Salvage,3
65489873,calling-auckland-classic-constructed,"Gravy Bones, Shipwrecked Looter",Sea Legs,2
65489873,calling-auckland-classic-constructed,"Gravy Bones, Shipwrecked Looter",Snag,2
65489873,calling-auckland-classic-constructed,"Gravy Bones, Shipwrecked Looter",Sunken Treasure,0
65489873,calling-auckland-classic-constructed,"Gravy Bones, Shipwrecked Looter",Swabbie,2
65489873,calling-auckland-classic-constructed,"Gravy Bones, Shipwrecked Looter",Swiftwater Sloop,1
65489873,calling-auckland-classic-constructed,"Gravy Bones, Shipwrecked Looter",That All You Got?,0
65489873,calling-auckland-classic-constructed,"Gravy Bones, Shipwrecked Looter",Tip the Barkeep,2
65489873,calling-auckland-classic-constructed,"Gravy Bones, Shipwrecked Looter",Wailer Humperdinck,1
41569865,calling-auckland-classic-constructed,"Arakni, 5L!p3d 7hRu 7h3 cR4X",Art of Desire: Body,3
41569865,calling-auckland-classic-constructed,"Arakni, 5L!p3d 7hRu 7h3 cR4X",Art of Desire: Mind,1
41569865,calling-auckland-classic-constructed,"Arakni, 5L!p3d 7hRu 7h3 cR4X",Balance of Justice,1
41569865,calling-auckland-classic-constructed,"Arakni, 5L!p3d 7hRu 7h3 cR4X",Blacktek Whisperers,1
41569865,calling-auckland-classic-constructed,"Arakni, 5L!p3d 7hRu 7h3 cR4X",Blanch,0
41569865,calling-auckland-classic-constructed,"Arakni, 5L!p3d 7hRu 7h3 cR4X",Bonds of Agony,3
41569865,calling-auckland-classic-constructed,"Arakni, 5L!p3d 7hRu 7h3 cR4X",Bonds of Attraction,1
41569865,calling-auckland-classic-constructed,"Arakni, 5L!p3d 7hRu 7h3 cR4X",Bonds of Memory,0
41569865,calling-auckland-classic-constructed,"Arakni, 5L!p3d 7hRu 7h3 cR4X",Codex of Bloodrot,2
41569865,calling-auckland-classic-constructed,"Arakni, 5L!p3d 7hRu 7h3 cR4X",Codex of Frailty,3
41569865,calling-auckland-classic-constructed,"Arakni, 5L!p3d 7hRu 7h3 cR4X",Command and Conquer,3
41569865,calling-auckland-classic-constructed,"Arakni, 5L!p3d 7hRu 7h3 cR4X",Concealed Blade,2
41569865,calling-auckland-classic-constructed,"Arakni, 5L!p3d 7hRu 7h3 cR4X",Crown of Providence,1
41569865,calling-auckland-classic-constructed,"Arakni, 5L!p3d 7hRu 7h3 cR4X",Death Touch,0
41569865,calling-auckland-classic-constructed,"Arakni, 5L!p3d 7hRu 7h3 cR4X",Double Trouble,2
41569865,calling-auckland-classic-constructed,"Arakni, 5L!p3d 7hRu 7h3 cR4X",Enlightened Strike,0
41569865,calling-auckland-classic-constructed,"Arakni, 5L!p3d 7hRu 7h3 cR4X",Fate Foreseen,0
41569865,calling-auckland-classic-constructed,"Arakni, 5L!p3d 7hRu 7h3 cR4X",Flick Knives,1
41569865,calling-auckland-classic-constructed,"Arakni, 5L!p3d 7hRu 7h3 cR4X",Fyendal's Spring Tunic,1
41569865,calling-auckland-classic-constructed,"Arakni, 5L!p3d 7hRu 7h3 cR4X",Hunter's Klaive,3
41569865,calling-auckland-classic-constructed,"Arakni, 5L!p3d 7hRu 7h3 cR4X",Infect,3
41569865,calling-auckland-classic-constructed,"Arakni, 5L!p3d 7hRu 7h3 cR4X",Infiltrate,3
41569865,calling-auckland-classic-constructed,"Arakni, 5L!p3d 7hRu 7h3 cR4X",Just a Nick,3
41569865,calling-auckland-classic-constructed,"Arakni, 5L!p3d 7hRu 7h3 cR4X",Kiss of Death,3
41569865,calling-auckland-classic-constructed,"Arakni, 5L!p3d 7hRu 7h3 cR4X",Leave No Witnesses,3
41569865,calling-auckland-classic-constructed,"Arakni, 5L!p3d 7hRu 7h3 cR4X",Mark of the Black Widow,3
41569865,calling-auckland-classic-constructed,"Arakni, 5L!p3d 7hRu 7h3 cR4X",Mark of the Huntsman,0
41569865,calling-auckland-classic-constructed,"Arakni, 5L!p3d 7hRu 7h3 cR4X",Mask of Deceit,0
41569865,calling-auckland-classic-constructed,"Arakni, 5L!p3d 7hRu 7h3 cR4X",Mask of Perdition,0
41569865,calling-auckland-classic-constructed,"Arakni, 5L!p3d 7hRu 7h3 cR4X",Nullrune Boots,0
41569865,calling-auckland-classic-constructed,"Arakni, 5L!p3d 7hRu 7h3 cR4X",Orb-Weaver Spinneret,3
41569865,calling-auckland-classic-constructed,"Arakni, 5L!p3d 7hRu 7h3 cR4X",Pain in the Backside,3
41569865,calling-auckland-classic-constructed,"Arakni, 5L!p3d 7hRu 7h3 cR4X",Persuasive Prognosis,3
41569865,calling-auckland-classic-constructed,"Arakni, 5L!p3d 7hRu 7h3 cR4X",Pick Up the Point,2
41569865,calling-auckland-classic-constructed,"Arakni, 5L!p3d 7hRu 7h3 cR4X",Pick to Pieces,0
41569865,calling-auckland-classic-constructed,"Arakni, 5L!p3d 7hRu 7h3 cR4X",Plunder the Poor,0
41569865,calling-auckland-classic-constructed,"Arakni, 5L!p3d 7hRu 7h3 cR4X",Razor's Edge,3
41569865,calling-auckland-classic-constructed,"Arakni, 5L!p3d 7hRu 7h3 cR4X",Reaper's Call,0
41569865,calling-auckland-classic-constructed,"Arakni, 5L!p3d 7hRu 7h3 cR4X",Redback Shroud,1
41569865,calling-auckland-classic-constructed,"Arakni, 5L!p3d 7hRu 7h3 cR4X",Savor Bloodshed,2
41569865,calling-auckland-classic-constructed,"Arakni, 5L!p3d 7hRu 7h3 cR4X",Schism of Chaos,0
41569865,calling-auckland-classic-constructed,"Arakni, 5L!p3d 7hRu 7h3 cR4X",Shelter from the Storm,3
41569865,calling-auckland-classic-constructed,"Arakni, 5L!p3d 7hRu 7h3 cR4X",Shred,0
41569865,calling-auckland-classic-constructed,"Arakni, 5L!p3d 7hRu 7h3 cR4X",Sigil of Solace,0
41569865,calling-auckland-classic-constructed,"Arakni, 5L!p3d 7hRu 7h3 cR4X",Sink Below,3
41569865,calling-auckland-classic-constructed,"Arakni, 5L!p3d 7hRu 7h3 cR4X",Snag,0
41569865,calling-auckland-classic-constructed,"Arakni, 5L!p3d 7hRu 7h3 cR4X",Snapdragon Scalers,0
41569865,calling-auckland-classic-constructed,"Arakni, 5L!p3d 7hRu 7h3 cR4X",Snatch,0
41569865,calling-auckland-classic-constructed,"Arakni, 5L!p3d 7hRu 7h3 cR4X",Spider's Bite,0
41569865,calling-auckland-classic-constructed,"Arakni, 5L!p3d 7hRu 7h3 cR4X",Spike with Bloodrot,3
41569865,calling-auckland-classic-constructed,"Arakni, 5L!p3d 7hRu 7h3 cR4X",Spreading Plague,0
41569865,calling-auckland-classic-constructed,"Arakni, 5L!p3d 7hRu 7h3 cR4X",Take Up the Mantle,3
41569865,calling-auckland-classic-constructed,"Arakni, 5L!p3d 7hRu 7h3 cR4X",Tarantula Toxin,3
41569865,calling-auckland-classic-constructed,"Arakni, 5L!p3d 7hRu 7h3 cR4X",Toxicity,0
41569865,calling-auckland-classic-constructed,"Arakni, 5L!p3d 7hRu 7h3 cR4X",Undercover Acquisition,0
41569865,calling-auckland-classic-constructed,"Arakni, 5L!p3d 7hRu 7h3 cR4X",Up Sticks and Run,0
41569865,calling-auckland-classic-constructed,"Arakni, 5L!p3d 7hRu 7h3 cR4X",Widow Back Abdomen,0
41569865,calling-auckland-classic-constructed,"Arakni, 5L!p3d 7hRu 7h3 cR4X",Widow Veil Respirator,1
41569865,calling-auckland-classic-constructed,"Arakni, 5L!p3d 7hRu 7h3 cR4X",Widow Web Crawler,1
98258914,calling-auckland-classic-constructed,"Prism, Awakener of Sol",Angelic Wrath,3
98258914,calling-auckland-classic-constructed,"Prism, Awakener of Sol",Arc Light Sentinel,3
98258914,calling-auckland-classic-constructed,"Prism, Awakener of Sol",Calming Gesture,1
98258914,calling-auckland-classic-constructed,"Prism, Awakener of Sol",Celestial Cataclysm,0
98258914,calling-auckland-classic-constructed,"Prism, Awakener of Sol",Celestial Reprimand,0
98258914,calling-auckland-classic-constructed,"Prism, Awakener of Sol",Dream Weavers,1
98258914,calling-auckland-classic-constructed,"Prism, Awakener of Sol",Empyrean Rapture,1
98258914,calling-auckland-classic-constructed,"Prism, Awakener of Sol",Figment of Erudition,1
98258914,calling-auckland-classic-constructed,"Prism, Awakener of Sol",Figment of Judgment,1
98258914,calling-auckland-classic-constructed,"Prism, Awakener of Sol",Figment of Protection,1
98258914,calling-auckland-classic-constructed,"Prism, Awakener of Sol",Figment of Ravages,1
98258914,calling-auckland-classic-constructed,"Prism, Awakener of Sol",Figment of Rebirth,1
98258914,calling-auckland-classic-constructed,"Prism, Awakener of Sol",Figment of Triumph,1
98258914,calling-auckland-classic-constructed,"Prism, Awakener of Sol",Figment of War,1
98258914,calling-auckland-classic-constructed,"Prism, Awakener of Sol",Genesis,3
98258914,calling-auckland-classic-constructed,"Prism, Awakener of Sol",Goliath Gauntlet,0
98258914,calling-auckland-classic-constructed,"Prism, Awakener of Sol",Great Library of Solana,1
98258914,calling-auckland-classic-constructed,"Prism, Awakener of Sol",Halo of Illumination,1
98258914,calling-auckland-classic-constructed,"Prism, Awakener of Sol",Herald of Erudition,3
98258914,calling-auckland-classic-constructed,"Prism, Awakener of Sol",Herald of Judgment,3
98258914,calling-auckland-classic-constructed,"Prism, Awakener of Sol",Herald of Protection,3
98258914,calling-auckland-classic-constructed,"Prism, Awakener of Sol",Herald of Protection,3
98258914,calling-auckland-classic-constructed,"Prism, Awakener of Sol",Herald of Protection,3
98258914,calling-auckland-classic-constructed,"Prism, Awakener of Sol",Herald of Ravages,1
98258914,calling-auckland-classic-constructed,"Prism, Awakener of Sol",Herald of Ravages,3
98258914,calling-auckland-classic-constructed,"Prism, Awakener of Sol",Herald of Sekem,0
98258914,calling-auckland-classic-constructed,"Prism, Awakener of Sol",Herald of Tenacity,0
98258914,calling-auckland-classic-constructed,"Prism, Awakener of Sol",Herald of Triumph,3
98258914,calling-auckland-classic-constructed,"Prism, Awakener of Sol",Herald of Triumph,3
98258914,calling-auckland-classic-constructed,"Prism, Awakener of Sol",Herald of Triumph,3
98258914,calling-auckland-classic-constructed,"Prism, Awakener of Sol",Light of Sol,1
98258914,calling-auckland-classic-constructed,"Prism, Awakener of Sol",Lost in Thought,3
98258914,calling-auckland-classic-constructed,"Prism, Awakener of Sol","Luminaris, Angel's Glow",1
98258914,calling-auckland-classic-constructed,"Prism, Awakener of Sol",Merciful Retribution,3
98258914,calling-auckland-classic-constructed,"Prism, Awakener of Sol",Ode to Wrath,0
98258914,calling-auckland-classic-constructed,"Prism, Awakener of Sol",Parable of Humility,0
98258914,calling-auckland-classic-constructed,"Prism, Awakener of Sol",Passing Mirage,3
98258914,calling-auckland-classic-constructed,"Prism, Awakener of Sol",Phantasmal Footsteps,1
98258914,calling-auckland-classic-constructed,"Prism, Awakener of Sol",Pierce Reality,3
98258914,calling-auckland-classic-constructed,"Prism, Awakener of Sol",Riches of Trōpal-Dhani,1
98258914,calling-auckland-classic-constructed,"Prism, Awakener of Sol",Soul Shield,3
98258914,calling-auckland-classic-constructed,"Prism, Awakener of Sol",That All You Got?,2
98258914,calling-auckland-classic-constructed,"Prism, Awakener of Sol",Vestige of Sol,1
98258914,calling-auckland-classic-constructed,"Prism, Awakener of Sol",Wartune Herald,3
98258914,calling-auckland-classic-constructed,"Prism, Awakener of Sol",Wartune Herald,3
98258914,calling-auckland-classic-constructed,"Prism, Awakener of Sol",Wartune Herald,3
6898,calling-auckland-classic-constructed,"Arakni, 5L!p3d 7hRu 7h3 cR4X",Art of Desire: Body,3
6898,calling-auckland-classic-constructed,"Arakni, 5L!p3d 7hRu 7h3 cR4X",Art of Desire: Mind,2
6898,calling-auckland-classic-constructed,"Arakni, 5L!p3d 7hRu 7h3 cR4X",Balance of Justice,0
6898,calling-auckland-classic-constructed,"Arakni, 5L!p3d 7hRu 7h3 cR4X",Blacktek Whisperers,1
6898,calling-auckland-classic-constructed,"Arakni, 5L!p3d 7hRu 7h3 cR4X",Blanch,2
6898,calling-auckland-classic-constructed,"Arakni, 5L!p3d 7hRu 7h3 cR4X",Bonds of Agony,3
6898,calling-auckland-classic-constructed,"Arakni, 5L!p3d 7hRu 7h3 cR4X",Bonds of Attraction,0
6898,calling-auckland-classic-constructed,"Arakni, 5L!p3d 7hRu 7h3 cR4X",Bonds of Memory,0
6898,calling-auckland-classic-constructed,"Arakni, 5L!p3d 7hRu 7h3 cR4X",Codex of Bloodrot,0
6898,calling-auckland-classic-constructed,"Arakni, 5L!p3d 7hRu 7h3 cR4X",Codex of Frailty,3
6898,calling-auckland-classic-constructed,"Arakni, 5L!p3d 7hRu 7h3 cR4X",Command and Conquer,3
6898,calling-auckland-classic-constructed,"Arakni, 5L!p3d 7hRu 7h3 cR4X",Concealed Blade,0
6898,calling-auckland-classic-constructed,"Arakni, 5L!p3d 7hRu 7h3 cR4X",Crown of Providence,1
6898,calling-auckland-classic-constructed,"Arakni, 5L!p3d 7hRu 7h3 cR4X",Death Touch,0
6898,calling-auckland-classic-constructed,"Arakni, 5L!p3d 7hRu 7h3 cR4X",Double Trouble,3
6898,calling-auckland-classic-constructed,"Arakni, 5L!p3d 7hRu 7h3 cR4X",Enlightened Strike,0
6898,calling-auckland-classic-constructed,"Arakni, 5L!p3d 7hRu 7h3 cR4X",Fate Foreseen,0
6898,calling-auckland-classic-constructed,"Arakni, 5L!p3d 7hRu 7h3 cR4X",Flick Knives,1
6898,calling-auckland-classic-constructed,"Arakni, 5L!p3d 7hRu 7h3 cR4X",Fyendal's Spring Tunic,1
6898,calling-auckland-classic-constructed,"Arakni, 5L!p3d 7hRu 7h3 cR4X",Hunter's Klaive,2
6898,calling-auckland-classic-constructed,"Arakni, 5L!p3d 7hRu 7h3 cR4X",Infect,3
6898,calling-auckland-classic-constructed,"Arakni, 5L!p3d 7hRu 7h3 cR4X",Infiltrate,3
6898,calling-auckland-classic-constructed,"Arakni, 5L!p3d 7hRu 7h3 cR4X",Just a Nick,2
6898,calling-auckland-classic-constructed,"Arakni, 5L!p3d 7hRu 7h3 cR4X",Kiss of Death,3
6898,calling-auckland-classic-constructed,"Arakni, 5L!p3d 7hRu 7h3 cR4X",Leave No Witnesses,3
6898,calling-auckland-classic-constructed,"Arakni, 5L!p3d 7hRu 7h3 cR4X",Mark of the Black Widow,3
6898,calling-auckland-classic-constructed,"Arakni, 5L!p3d 7hRu 7h3 cR4X",Mark of the Huntsman,0
6898,calling-auckland-classic-constructed,"Arakni, 5L!p3d 7hRu 7h3 cR4X",Mask of Deceit,0
6898,calling-auckland-classic-constructed,"Arakni, 5L!p3d 7hRu 7h3 cR4X",Mask of Perdition,1
6898,calling-auckland-classic-constructed,"Arakni, 5L!p3d 7hRu 7h3 cR4X",Nullrune Boots,0
